tweet,date
"RT @SlimJim: Sunday night is for BDE:

BIG

DOGE

ENERGY",Sun May 02 23:59:24 +0000 2021
"RT @lisadoge: $DOGE is love, $DOGE is life",Sun May 02 23:59:24 +0000 2021
RT @davidgokhshtein: $DOGE $0.39 👀🔥,Sun May 02 23:59:24 +0000 2021
"@TheCryptoLark A lot about the crypto space that's a joke. Until 95% of the shit coins finally disappear, this will… https://t.co/ZlkrcbFxVH",Sun May 02 23:59:23 +0000 2021
RT @flurbnb: $300 in $WQT tokens to someone who retweets this and follows @workquest_co + joins telegram https://t.co/1atPurBXQW + votes he…,Sun May 02 23:59:22 +0000 2021
@takedownwallst If you're tired of driving a shirty car buy $doge and HODL,Sun May 02 23:59:22 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:59:20 +0000 2021
RT @FonsieTrader: $DOGE from 0.365 to 0.393 during the weekend and still going! Not bad💰💰! We are ready for tomorrow https://t.co/svdGPx6Yh5,Sun May 02 23:59:20 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:59:20 +0000 2021
@Climacoin1 Take  me to the moon #climacoin #shiba #akita #DOGE,Sun May 02 23:59:20 +0000 2021
"RT @AfricanGodess2: If you are new in crypto, sell that useless #DOGE crap while it's still has price and buy into fundamentals #XRP.",Sun May 02 23:59:20 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:59:18 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:59:17 +0000 2021
RT @DogecoinRise: Let’s Get #DOGE To $0.50 In May.,Sun May 02 23:59:16 +0000 2021
"RT @DogecoinRise: Everyone’s Job Should Pay In #DOGE 
#DogecoinRise",Sun May 02 23:59:15 +0000 2021
"RT @CryptAbby: $DOGE is going to the moon 🚀 

#dogecoin #dogearmy",Sun May 02 23:59:14 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:59:13 +0000 2021
RT @BigImpactHumans: #Doge is on the mooooooove!,Sun May 02 23:59:12 +0000 2021
RT @nuplazid: @SlimJim When is the Doge Container coming out? I must have missed it on 4/20/21 #dogearmy,Sun May 02 23:59:11 +0000 2021
RT @lisadoge: Who else is a holder? $DOGE,Sun May 02 23:59:11 +0000 2021
@wailthinker ty vix &lt;333 😭,Sun May 02 23:59:10 +0000 2021
RT @flurbnb: $200 to someone who retweets this and joins telegram https://t.co/5f71woaxjo + https://t.co/PhEHw8JOvg in 48 hours #giveaway #…,Sun May 02 23:59:10 +0000 2021
"RT @itsALLrisky: I can't wait to tip my favorite content creators on Twitter and Youtube with #DOGE

When cryptocurrency is integrated with…",Sun May 02 23:59:09 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:59:08 +0000 2021
RT @lisadoge: Good night $DOGE army,Sun May 02 23:59:07 +0000 2021
RT @DHodlr: If you’re HODLing #dogecoin RETWEET this! Click the link &amp; check out #doge my NFTS 🚀🌑 Follow me &amp; help retweet this to spread w…,Sun May 02 23:59:07 +0000 2021
"RT @JustinScerini: When @elonmusk was CEO Of #dogecoin it seen a gain of 30%.

Elon has repeatedly touted #Doge as his favorite crypto, eve…",Sun May 02 23:59:07 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:59:06 +0000 2021
"RT @MattWallace888: Dogecoin is looking at 50 cents like a juicy steak.

PRESS RETWEET IF YOU WANT #DOGE TO HIT 50 CENTS TODAY!",Sun May 02 23:59:05 +0000 2021
RT @munyhunny: Soon $DOGE will be $4 and you’ll be wishing you bought some at .40 👀,Sun May 02 23:59:04 +0000 2021
RT @dogecoin_rise: $DOGE is barking,Sun May 02 23:59:04 +0000 2021
@mcuban #doge is here to stay and so are we #dogearmy right behind you and @elonmusk,Sun May 02 23:59:03 +0000 2021
"RT @SlimJim: Sunday night is for BDE:

BIG

DOGE

ENERGY",Sun May 02 23:59:03 +0000 2021
"RT @G0THB0ICLIQ: $HOKK

Whitebit exchange listing soon. Big road map plans. Audited. $25M marketcap. Rewards 2% every transaction. The next…",Sun May 02 23:59:00 +0000 2021
@MattWallace888 I want to retire soon when doge hits 2 dollars.,Sun May 02 23:59:00 +0000 2021
RT @DogeHeffernan: Imagine all the fools who sold their bitcoin for a few bucks before you sell your #dogecoin. History has a way of repeat…,Sun May 02 23:59:00 +0000 2021
"@dogecoinlift Al Bundy with my #Doge, your family full of whoas... Watch the price go as high as my nose... this go… https://t.co/TTl0wIwtwl",Sun May 02 23:58:58 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:58:57 +0000 2021
RT @DogecoinRise: #DOGE Can’t Be Stopped.,Sun May 02 23:58:56 +0000 2021
"RT @dogecoin_price_: The current price of one DOGE is now: $0.3803! One MDOGE is worth $380,333.7935. Total volume in last 24H: $8,352,936,…",Sun May 02 23:58:55 +0000 2021
RT @HiRezTheRapper: I will giveaway 500 dollars worth of #dogecoin #doge when we break 50 cents to one random person who RTs this between n…,Sun May 02 23:58:55 +0000 2021
@TheCryptoLark Sounds like Doge,Sun May 02 23:58:54 +0000 2021
RT @CryptoBatmanTV: Doge definitely hitting $1 ... idc what experts say. @elonmusk no way in hell this would’ve happened without you. Salut…,Sun May 02 23:58:53 +0000 2021
"$AAVE $ADA $ALGO $ATOM $BNB $BTC $CAKE $COMP $DOGE $DOT $ELGD $ETH $LINK $LTC $LUNA $THETA $VET $ZIL $SC

It will b… https://t.co/Oi1G52e44B",Sun May 02 23:58:52 +0000 2021
RT @BigImpactHumans: $Doge is #1 and always will be,Sun May 02 23:58:52 +0000 2021
"#Dogecoin will hit $1,000 in four years. And I’m never selling my #DOGE.🏝🔥🚀 https://t.co/PvHwLOhDIF",Sun May 02 23:58:52 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:58:52 +0000 2021
"RT @itsALLrisky: I can't wait to tip my favorite content creators on Twitter and Youtube with #DOGE

When cryptocurrency is integrated with…",Sun May 02 23:58:52 +0000 2021
"RT @SlimJim: Sunday night is for BDE:

BIG

DOGE

ENERGY",Sun May 02 23:58:51 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:58:50 +0000 2021
RT @Cocochaneladair: @cryptobiggums After I sell everything for more Doge: https://t.co/EoKvUv5V1u,Sun May 02 23:58:49 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:58:49 +0000 2021
RT @PageKennedy: Did @elonmusk mention #Doge on #SNL,Sun May 02 23:58:47 +0000 2021
"@WarrenBuffet_ Bro, Idk, it has a buzz around it being the next doge",Sun May 02 23:58:47 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:58:45 +0000 2021
"RT @lisadoge: Do you believe in $DOGE? 

#dogecoin #dogearmy",Sun May 02 23:58:44 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:58:44 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:58:43 +0000 2021
RT @flurbnb: $500 to someone that retweets this and follows my favorite #BSC YouTuber @CryptoBatmanTV ... show proof to enter! Winner will…,Sun May 02 23:58:43 +0000 2021
RT @PageKennedy: Did @elonmusk mention #Doge on #SNL,Sun May 02 23:58:43 +0000 2021
"@TheCryptoLark It’s because it’s on Robinhood. ETC, BCH, Doge you will see moon for that reason. These people have… https://t.co/nP3MkE0iFP",Sun May 02 23:58:41 +0000 2021
"RT @CryptAbby: $DOGE finally going up 🚀

#dogecoin",Sun May 02 23:58:39 +0000 2021
"RT @11thmetergalaxy: Having a Beer, and Patron,  and buying a few bags of #DOGECOIN #doge #dogefamily #DogecoinFamily #dogearmy #dogecoinri…",Sun May 02 23:58:39 +0000 2021
"RT @MattWallace888: Dogecoin is looking at 50 cents like a juicy steak.

PRESS RETWEET IF YOU WANT #DOGE TO HIT 50 CENTS TODAY!",Sun May 02 23:58:38 +0000 2021
RT @lisadoge: Are you holding or selling $DOGE?,Sun May 02 23:58:36 +0000 2021
"@lim_stock @BabaeiArts @token_eclipse Its only been out a couple weeks, doesnt mean it wont go up. I mean Bitcoin a… https://t.co/biVu2GyLQA",Sun May 02 23:58:36 +0000 2021
"RT @ItsDogeCoin: Fellow #dogecoin HODLers,

Owning $DOGE opened up doors for some of us and lead us to other crypto.

What other coins are…",Sun May 02 23:58:36 +0000 2021
Waiting for #HCMC to cross 0.5 like #doge #dogearmy #HCMCArmy #HCMCDAY will HCMC make it to 0.5?,Sun May 02 23:58:35 +0000 2021
@iamSierraB @elonmusk You know it won’t and just like “doge day” watch #doge spend most of the day down. #crypto is… https://t.co/xFRDmDPw03,Sun May 02 23:58:34 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:58:33 +0000 2021
"RT @lisadoge: If anyone feels like sharing some $DOGE with me, feel free to send me some :)

DCfscr3sBd9hzWPp2CywhYpnB8ZDSiuwRH

I‘ll appre…",Sun May 02 23:58:32 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:58:31 +0000 2021
"@MattWallace888 I #hodl bro, keep it going you are amazing, to the moon bro, buy more and hold doge peeps,",Sun May 02 23:58:30 +0000 2021
"@Wild_Bill32 If it sounds like it could be a meme, it will probably go nuts. Like Doge",Sun May 02 23:58:29 +0000 2021
"RT @JuliaDogecoin: RT if you believe in #dogecoin

#dogearmy $DOGE",Sun May 02 23:58:26 +0000 2021
@chhlss In doge we trust,Sun May 02 23:58:26 +0000 2021
"RT @SlimJim: Sunday night is for BDE:

BIG

DOGE

ENERGY",Sun May 02 23:58:26 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:58:23 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:58:23 +0000 2021
RT @lynseaOfDeFi: $DOGE always &amp; FOREVER!!!!,Sun May 02 23:58:22 +0000 2021
RT @THATSME58555393: This $VRA community is untouchable 💎💎💎💎💎💎💎💎💎💎💎💎💎.      $vra $ubx $rsr $btc $eth $link $tel $shib $doge $xrp $xlm $ada…,Sun May 02 23:58:22 +0000 2021
RT @dogechairwoman: Visionary’s can see into the future 🔮 like I believe flying cars will one day exist and people will live on Mars! Just…,Sun May 02 23:58:21 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:58:21 +0000 2021
@mcuban @itsALLrisky Companies go where the PEOPLE are. So #doge is positioning itself for the inevitable.,Sun May 02 23:58:20 +0000 2021
"@JosephVVallace I added every dime I could

It’s gonna be a good month for Doge",Sun May 02 23:58:20 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:58:18 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:58:18 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:58:17 +0000 2021
RT @davidgokhshtein: Robinhood did have a big part in making $DOGE popular.,Sun May 02 23:58:17 +0000 2021
"RT @BlackdogeBSC: 1 BNB MEME CONTEST!
After a successful airdrop and launch, we are announcing the 'BlackDoge Meme Contest'!
Feel free to h…",Sun May 02 23:58:17 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:58:17 +0000 2021
"RT @flurbnb: $500 ($300 cash + $200 in #SafeElon tokens) to someone who tweets this and upvotes https://t.co/jvTuWS5Aqv (post proof), ends…",Sun May 02 23:58:17 +0000 2021
RT @BigImpactHumans: $Doge is #1 and always will be,Sun May 02 23:58:16 +0000 2021
RT @Salute2Hoops: Well if this isn’t a sign to buy more $doge https://t.co/sWksTgrexp,Sun May 02 23:58:15 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:58:15 +0000 2021
RT @flurbnb: $500 to someone that retweets this and follows my favorite #BSC YouTuber @CryptoBatmanTV ... show proof to enter! Winner will…,Sun May 02 23:58:14 +0000 2021
RT @lisadoge: $DOGE finally going up!!,Sun May 02 23:58:13 +0000 2021
"RT @808TA_: BEST EXCHANGE REGISTRATION BONUS EVER!!!
😍🤑😎💪🍓🍅🍉🍊🍊🍋🍐🍒🥝
#GET #FREE 1 #Million 1,000,000.00 808TA #ETH #Tokens (808TA)🤑#Crypto 80…",Sun May 02 23:58:12 +0000 2021
@Salute2Hoops Lol I seriously saw one at the beach park today as well! $doge,Sun May 02 23:58:10 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:58:08 +0000 2021
"Let’s Get it Fam!!!!!! 🚀🚀🐕
#dogearmy #DogecoinToTheMoon
$doge  #HODL 🔊💎💎💎 https://t.co/tXFkHOx4IK",Sun May 02 23:58:08 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:58:07 +0000 2021
@girlgone_crypto I think #xrp or #doge,Sun May 02 23:58:06 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:58:06 +0000 2021
@bullish1nvestor nah. Doge is being powerful fundamentally but i was thinking about selling to invest on doge. idk… https://t.co/XVXN1GD5TZ,Sun May 02 23:58:06 +0000 2021
"RT @dogeofficialceo: Who else in the #dogearmy shares the same ideology? 🤔
#Dogecoin #Doge https://t.co/MzP9CA05Fo",Sun May 02 23:58:04 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:58:02 +0000 2021
Doge 🛩,Sun May 02 23:58:02 +0000 2021
RT @DogecoinRise: Retweet If You Think @elonmusk Will Mention #DOGE On #SNL 🐕🪙🚀 https://t.co/AN6Q73Gcjz,Sun May 02 23:58:00 +0000 2021
#dogecoin #DOGE #Bitcoin #BTC #XRP on a dip. Buy buy buy!,Sun May 02 23:57:59 +0000 2021
Wrong way $DOGE !!!!!,Sun May 02 23:57:59 +0000 2021
"RT @takedownwallst: $DOGE going to $10? 🐕📈

YES             YES               YES 
👇                 👇                 👇",Sun May 02 23:57:58 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:57:58 +0000 2021
"RT @ChurchOfPumps: #Doge is the antithesis to the ubiquitous toxicity these days.

That's why we're so grateful. 🙏

#DoOnlyGoodEveryday #Do…",Sun May 02 23:57:57 +0000 2021
$Doge is #1 and always will be,Sun May 02 23:57:56 +0000 2021
RT @cryptunez: $DOGE is actually going to a dollar 😂😂😂😂😂,Sun May 02 23:57:56 +0000 2021
@MattWallace888 How much Doge will one need to retire?,Sun May 02 23:57:56 +0000 2021
RT @HiRezTheRapper: I will giveaway 500 dollars worth of #dogecoin #doge when we break 50 cents to one random person who RTs this between n…,Sun May 02 23:57:55 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:57:54 +0000 2021
@mcuban You´ll make me buy doge 🤣,Sun May 02 23:57:54 +0000 2021
RT @davidgokhshtein: $DOGE is trending on Twitter with multiple hashtags.,Sun May 02 23:57:53 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:57:52 +0000 2021
RT @flurbnb: $500 to someone that retweets this and follows my favorite #BSC YouTuber @CryptoBatmanTV ... show proof to enter! Winner will…,Sun May 02 23:57:52 +0000 2021
"RT @SlimJim: Sunday night is for BDE:

BIG

DOGE

ENERGY",Sun May 02 23:57:52 +0000 2021
@TheCryptoLark I mean doge doesn’t do a damn thing either and it’s higher than ADA,Sun May 02 23:57:51 +0000 2021
"$BAR is ready to take off, please buy now!🔥🔥🚀 $BNB $CAKE $UNI $DOGE $BTC $ETH $LTC $EPS $TKO $TLM $BAGS $WIN $DEPT… https://t.co/51KVPLpjIN",Sun May 02 23:57:50 +0000 2021
"RT @itsALLrisky: #Dogecoin makes cryptocurrency fun, inclusive, and welcoming

#DOGE is a gate-way crypto to introduce folks to this financ…",Sun May 02 23:57:49 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:57:48 +0000 2021
"RT @Dogecoinvalue: The current price of one DOGE is now: $0.3825!

One MDOGE is worth $382,466.0983.

Total volume in last 24H: $8,443,423,…",Sun May 02 23:57:48 +0000 2021
@brandnewrandom1 @TrustyBirdy Is we doge millionaires now?,Sun May 02 23:57:47 +0000 2021
"$XRP 3000% Profit 😍🔥🚀

Checkout the link in bio for crypto signals

$VIDT #bitcoin $DOGE $BZRX $CRV $TRB $ETH 72954 https://t.co/OHgPUxEF69",Sun May 02 23:57:47 +0000 2021
"RT @scoinaldo: In case you are looking for less volatile, lower R/R investments, you usually go with high caps.

Overvalued in the TOP20:…",Sun May 02 23:57:46 +0000 2021
RT @flurbnb: $300 in $WQT tokens to someone who retweets this and follows @workquest_co + joins telegram https://t.co/1atPurBXQW + votes he…,Sun May 02 23:57:46 +0000 2021
RT @DogeDrip: #Doge is more than just a cryptocurrency. It’s a culture! #DoOnlyGoodEveryday 🐕✨,Sun May 02 23:57:46 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:57:45 +0000 2021
Dude told me he made $1600 in a day I supported it told to keep grinding stack it up I was supportive af. I told hi… https://t.co/5YcFSsF0yV,Sun May 02 23:57:44 +0000 2021
"@mcuban I want to use my #dogecoin like money, and invest in the people's coin #dogearmy #Dogecoinarmy #doge #DogecoinRise",Sun May 02 23:57:43 +0000 2021
RT @lisadoge: What price will $DOGE be at at the end of April? #dogecoin,Sun May 02 23:57:42 +0000 2021
"RT @BSC_Profit: The #Dogefather  Token is pumping
Buy now : 
🔹PancakeSwap : https://t.co/nr3n3muf4m
✅Website : https://t.co/GZKqkZ8yAo
✅Tel…",Sun May 02 23:57:42 +0000 2021
RT @PageKennedy: #Doge wanna be .40 so bad,Sun May 02 23:57:41 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:57:40 +0000 2021
RT @ChurchOfPumps: I love you #doge community!! 💕🙏,Sun May 02 23:57:40 +0000 2021
RT @flurbnb: $500 to someone that retweets this and follows my favorite #BSC YouTuber @CryptoBatmanTV ... show proof to enter! Winner will…,Sun May 02 23:57:40 +0000 2021
"@b__mc I'm not a crypto buff, I just bought doge for meme purposes and made a good amount on it lol",Sun May 02 23:57:39 +0000 2021
"RT @itsALLrisky: I can't wait to tip my favorite content creators on Twitter and Youtube with #DOGE

When cryptocurrency is integrated with…",Sun May 02 23:57:39 +0000 2021
"Can wait to see how Doge will be mentioned, Don't let us down now. The people's coin. https://t.co/hVBS6P28SI",Sun May 02 23:57:39 +0000 2021
RT @flurbnb: $300 to someone who retweets this and follows @Blocksync_VC in 3 days #giveaway #giveaways #giveawayalert $BTC $ETH $BNB $TRX…,Sun May 02 23:57:39 +0000 2021
"RT @mcuban: Meme coins like Doge only work if they gain utility and users use them for that utility.  As long as you can spend Doge , becau…",Sun May 02 23:57:38 +0000 2021
"RT @davidgokhshtein: If $DOGE can hit $0.45, there’s no doubt that $XRP is going to do numbers once everything is over with. 

Both have ki…",Sun May 02 23:57:38 +0000 2021
RT @LauraZolushka: @OGBISHCOIN @Travis59048613 @Dogecoin_Girl_ @LadyDogeBugBird @AGNJoe @suchHODL @TaraConnelly8 @coolhandlucy22 @sadiesupa…,Sun May 02 23:57:35 +0000 2021
"RT @mcuban: As long as more companies take doge for products/services, then Doge can be a usable currency because it MAY  hold its purchasi…",Sun May 02 23:57:35 +0000 2021
RT @sgtesco: Omg this really happened! Thx for the $DOGE my dude... was not expecting it...this is the best community of all time!!!!! http…,Sun May 02 23:57:35 +0000 2021
"RT @ScroogeMcBux: I can’t stop watching these #doge charts.  Am I addicted? 🤣🤣🤣
#doge #dogearmy #Dogefather",Sun May 02 23:57:35 +0000 2021
I’ve been telling people for years to buy #Doge. Some laughed. Some listened. The ones that listened are laughing t… https://t.co/DOYpnuPE4s,Sun May 02 23:57:34 +0000 2021
RT @MattWallace888: Many young people have no intention to sell their Dogecoin until retirement! #ToTheMoon,Sun May 02 23:57:34 +0000 2021
